Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2015-11-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-11-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-11-05T00:00:00Z,Cash,Food,Dinner,12 eggs,84.0,Expense,INR
2015-11-04T00:00:00Z,Cash,Public Provident Fund,,,10000.0,Expense,INR
2015-11-03T00:00:00Z,Cash,Transportation,auto,Permanent Residence to nearby  hospital,40.0,Expense,INR
2015-11-01T00:00:00Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2015-11-01T00:00:00Z,Cash,Transportation,auto,Locality V to Permanent Residence,70.0,Expense,INR
2015-10-31T19:29:41Z,Cash,Food,snacks,water bottle + khari sing,70.0,Expense,INR
2015-10-31T19:06:06Z,Cash,Transportation,auto,b45 to Pandya bridge,71.0,Expense,INR
2015-10-31T19:05:50Z,Cash,Food,Tea,,10.0,Expense,INR
2015-10-31T12:09:14Z,Saving Bank account 1,Salary,,From workplace ,49806.0,Income,INR
2015-10-31T12:08:54Z,Cash,Food,snacks,sweats,250.0,Expense,INR
2015-10-31T09:27:05Z,Cash,Health,Health,face mask,150.0,Expense,INR
2015-10-31T09:26:37Z,Cash,Transportation,auto,golden circle to b45,180.0,Expense,INR
2015-10-30T14:13:06Z,Cash,Beauty,grooming,hair cut,50.0,Expense,INR
2015-10-30T06:35:12Z,Cash,Transportation,auto,Permanent Residence to kacheri,30.0,Expense,INR
2015-10-29T10:17:09Z,Saving Bank account 1,Transportation,Bus,redbus - brc to Place 2,665.0,Expense,INR
2015-10-28T21:38:44Z,Saving Bank account 1,Gift,,to Family,1000.0,Expense,INR
2015-10-28T21:28:33Z,Cash,Transportation,Bus,Place 2 to brc travels,660.0,Expense,INR
2015-10-27T07:48:06Z,Saving Bank account 1,Other,,audible subscription,199.0,Expense,INR
2015-10-25T17:55:32Z,Cash,Household,Kitchen,Sapat Parivar Tea half kg,240.0,Expense,INR
2015-10-24T18:57:36Z,Cash,Household,Appliances,plumber,100.0,Expense,INR
2015-10-23T14:30:42Z,Cash,Transportation,auto,mandir to hospital,20.0,Expense,INR
2015-10-23T08:23:53Z,Cash,Other,,hanger clips,40.0,Expense,INR
2015-10-22T13:10:06Z,Saving Bank account 1,Other,,Mobile Service Provider recharge wfh,251.0,Expense,INR
2015-10-21T18:16:08Z,Cash,Other,,toll+petrol,500.0,Expense,INR
2015-10-18T21:35:17Z,Saving Bank account 1,Apparel,Clothing,belt + socs,1479.0,Expense,INR
2015-10-18T21:35:17Z,Saving Bank account 1,Transportation,Taxi,Ola - Place 1 to Place 5 to and fro,803.0,Expense,INR
2015-10-18T21:35:17Z,Cash,Money transfer,,,2000.0,Expense,INR
2015-10-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-10-10T00:00:00Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-10-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-10-07T00:00:00Z,Saving Bank account 1,Gift,,kindle + gift wrap,8029.0,Expense,INR
2015-10-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-10-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-10-02T00:00:00Z,Saving Bank account 1,Food,beverage,cold coffee,420.0,Expense,INR
2015-10-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Expense,INR
2015-09-30T14:25:08Z,Saving Bank account 1,Salary,,From workplace ,49806.0,Income,INR
2015-09-30T14:24:23Z,Cash,Other,,phone cover,100.0,Expense,INR
2015-09-28T10:54:06Z,Cash,Other,,Mobile Service Provider sim card,350.0,Expense,INR
2015-09-28T10:53:25Z,Cash,Health,Health,6 pairs of use and throw gloves,120.0,Expense,INR
2015-09-28T10:52:49Z,Cash,Health,Health,2 n95 masks,300.0,Expense,INR
2015-09-27T10:54:06Z,Saving Bank account 1,Other,,audible subscription,199.0,Expense,INR
2015-09-26T08:24:14Z,Cash,Other,,shoe polish,30.0,Expense,INR
2015-09-21T08:10:16Z,Saving Bank account 1,Other,,Mobile Service Provider fi router,2099.0,Expense,INR
2015-09-11T00:00:00Z,Saving Bank account 1,Food,Lunch,chicken lollypop + biryani,379.0,Expense,INR
2015-09-10T00:00:00Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-09-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-09-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-09-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-09-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-09-04T00:00:00Z,Saving Bank account 1,Other,,return deposit,4800.0,Income,INR
2015-09-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Expense,INR
2015-08-31T13:33:18Z,Saving Bank account 1,Salary,,From workplace ,49806.0,Income,INR
2015-08-31T11:48:23Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2015-08-31T07:47:33Z,Saving Bank account 1,Other,,Screw driver kit,287.0,Expense,INR
2015-08-30T13:18:42Z,Saving Bank account 1,Other,,all out refill,72.0,Expense,INR
2015-08-28T09:38:54Z,Saving Bank account 1,Other,,audible subscription,199.0,Expense,INR
2015-08-14T09:22:01Z,Saving Bank account 1,Household,Kitchen,mixer Philips 7756,3499.0,Expense,INR
2015-08-13T09:41:07Z,Saving Bank account 1,Other,,internet renewal (3 months pack),1450.0,Expense,INR
2015-08-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-08-10T00:00:00Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-08-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-08-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-08-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-08-03T00:00:00Z,Saving Bank account 1,maid,,,333.0,Expense,INR
2015-08-02T00:00:00Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2015-08-02T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Expense,INR
2015-08-02T00:00:00Z,Saving Bank account 1,Rent,,,2500.0,Expense,INR
2015-07-31T14:38:08Z,Saving Bank account 1,Salary,,From workplace ,47859.0,Income,INR
2015-07-29T14:36:01Z,Saving Bank account 1,Other,,audible subscription,199.0,Expense,INR
2015-07-19T22:24:35Z,Saving Bank account 1,Other,,Mobile Service Provider recharge 365 days,2599.0,Expense,INR
2015-07-10T00:00:00Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-07-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-07-09T00:00:00Z,Saving Bank account 1,Other,,earphones,459.0,Expense,INR
2015-07-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-07-06T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-07-06T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-07-02T00:00:00Z,Saving Bank account 1,Other,,splitwise settlement,312.0,Expense,INR
2015-07-01T00:00:00Z,Saving Bank account 1,maid,,,333.0,Expense,INR
2015-07-01T00:00:00Z,Saving Bank account 1,Rent,,,2833.0,Expense,INR
2015-07-01T00:00:00Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2015-07-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Expense,INR
2015-06-30T09:53:35Z,Saving Bank account 1,Salary,,From workplace ,47859.0,Income,INR
2015-06-29T09:53:35Z,Saving Bank account 1,Other,,Amazon prime,199.0,Expense,INR
2015-06-23T09:53:35Z,Saving Bank account 1,Other,,Amazon prime,999.0,Expense,INR
2015-06-10T00:00:00Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-06-10T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-06-10T00:00:00Z,Saving Bank account 1,Other,,Tambola,50.0,Expense,INR
2015-06-08T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-06-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-06-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-06-01T00:00:00Z,Saving Bank account 1,Cook,,,776.0,Expense,INR
2015-06-01T00:00:00Z,Saving Bank account 1,Rent,,,2543.0,Expense,INR
2015-06-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Expense,INR
2015-05-31T21:44:54Z,Saving Bank account 1,Household,Appliances,electricity bill,2671.0,Expense,INR
2015-05-31T12:02:40Z,Saving Bank account 1,Salary,,From workplace ,47859.0,Income,INR
2015-05-31T12:02:40Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2015-05-17T17:57:12Z,Saving Bank account 1,Transportation,Taxi,BR to mumbai,6000.0,Expense,INR
2015-05-16T14:52:42Z,Saving Bank account 1,Other,,splitwise settlement,607.0,Expense,INR
2015-05-16T11:24:35Z,Cash,Food,fruits,bananas 1 kg,20.0,Expense,INR
2015-05-16T11:24:15Z,Saving Bank account 1,Food,Milk,milk half shakti,26.0,Expense,INR
2015-05-15T07:33:09Z,Saving Bank account 1,Food,Milk,milk half shakti,26.0,Expense,INR
2015-05-14T10:38:24Z,Saving Bank account 1,Other,,internet renewal (3 months pack),1450.0,Expense,INR
2015-05-13T08:32:03Z,Cash,Health,Health,N95 mask,250.0,Expense,INR
2015-05-13T08:31:49Z,Saving Bank account 1,Food,Milk,milk half shakti,26.0,Expense,INR
2015-05-12T00:00:00Z,Cash,Food,Milk,milk half shakti,26.0,Expense,INR
2015-05-11T00:00:00Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-05-11T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-05-11T00:00:00Z,Cash,Food,Grocery,onions,20.0,Expense,INR
2015-05-11T00:00:00Z,Cash,Food,Milk,milk half shakti,26.0,Expense,INR
2015-05-10T00:00:00Z,Cash,Household,Toiletries,sensodyne rapid fire,160.0,Expense,INR
2015-05-09T00:00:00Z,Cash,Health,Health,hand sanitizer + surgical gloves,290.0,Expense,INR
2015-05-09T00:00:00Z,Cash,Food,Milk,milk half shakti,52.0,Expense,INR
2015-05-09T00:00:00Z,Cash,Food,Grocery,gobi,20.0,Expense,INR
2015-05-08T00:00:00Z,Cash,Food,Milk,milk half shakti,26.0,Expense,INR
2015-05-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-05-06T00:00:00Z,Cash,Health,Medicine,Limcee+,70.0,Expense,INR
2015-05-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-05-05T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-05-05T00:00:00Z,Cash,Food,Grocery,methi + palak,100.0,Expense,INR
2015-05-05T00:00:00Z,Cash,Food,Milk,milk half shakti,26.0,Expense,INR
2015-05-03T00:00:00Z,Saving Bank account 1,Public Provident Fund,,April -May 10k contribution,20000.0,Expense,INR
2015-05-03T00:00:00Z,Saving Bank account 1,Food,Grocery,,1178.0,Expense,INR
2015-05-03T00:00:00Z,Cash,Cook,,,5000.0,Expense,INR
2015-05-02T00:00:00Z,Credit Card,Money transfer,,,10000.0,Expense,INR
2015-05-02T00:00:00Z,Cash,Food,Milk,milk half shakti,28.0,Expense,INR
2015-05-01T00:00:00Z,Cash,Food,Grocery,dahi,20.0,Expense,INR
2015-04-28T15:44:31Z,Saving Bank account 1,Salary,,From workplace ,49306.0,Income,INR
2015-04-28T08:43:51Z,Cash,Food,Milk,milk half gold,28.0,Expense,INR
2015-04-26T10:48:25Z,Cash,Other,,stationary (drawing book + black sketch pen),59.0,Expense,INR
2015-04-26T10:48:00Z,Saving Bank account 1,Food,Grocery,eggs + bread,110.0,Expense,INR
2015-04-26T09:06:04Z,Saving Bank account 1,Food,Dinner,srikhand,114.0,Expense,INR
2015-04-24T09:25:33Z,Saving Bank account 1,Food,Grocery,snacks + veggie,420.0,Expense,INR
2015-04-23T13:00:42Z,Cash,Food,Milk,milk half gold,56.0,Expense,INR
2015-04-18T10:33:50Z,Saving Bank account 1,Other,,hair oil,180.0,Expense,INR
2015-04-18T10:33:25Z,Saving Bank account 1,Food,Grocery,snacks,324.0,Expense,INR
2015-04-14T12:24:47Z,Saving Bank account 1,Other,,covid19 donation to PM fund,500.0,Expense,INR
2015-04-13T12:24:47Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-04-13T12:24:47Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-04-10T00:00:00Z,Cash,Food,Grocery,,699.0,Expense,INR
2015-04-08T00:00:00Z,Cash,Food,Grocery,,156.0,Expense,INR
2015-04-07T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-04-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-04-06T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-04-05T00:00:00Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2015-04-04T00:00:00Z,Cash,Food,Grocery,,287.0,Expense,INR
2015-04-04T00:00:00Z,Credit Card,Food,Grocery,,889.0,Expense,INR
2015-04-04T00:00:00Z,Cash,Other,,cleaning drainage,300.0,Expense,INR
2015-04-04T00:00:00Z,Cash,garbage disposal,,,50.0,Expense,INR
2015-04-02T00:00:00Z,Cash,Cook,,,5000.0,Expense,INR
2015-04-01T00:00:00Z,Cash,Food,Grocery,toothbrush + biscuits,50.0,Expense,INR
2015-03-31T13:00:05Z,Saving Bank account 1,Salary,,From workplace ,70806.0,Income,INR
2015-03-29T20:08:01Z,Cash,Health,Medicine,kala hit,269.0,Expense,INR
2015-03-29T20:06:39Z,Cash,Food,Grocery,,150.0,Expense,INR
2015-03-25T14:02:02Z,Cash,water (jar /tanker),,,20.0,Expense,INR
2015-03-24T08:52:41Z,Cash,Food,Milk,,26.0,Expense,INR
2015-03-23T13:19:44Z,Credit Card,Food,Grocery,,433.8,Expense,INR
2015-03-23T13:17:56Z,Cash,water (jar /tanker),,refilling,20.0,Expense,INR
2015-03-20T21:36:58Z,Cash,Apparel,Laundry,dry cleaning,100.0,Expense,INR
2015-03-20T19:08:18Z,Credit Card,Health,Hospital,dentist check-up,3700.0,Expense,INR
2015-03-19T16:08:23Z,Cash,Household,Kitchen,cooker ring,50.0,Expense,INR
2015-03-18T18:27:14Z,Cash,Food,snacks,samosa+tea+veg cheese grill sandwich,53.0,Expense,INR
2015-03-18T13:22:02Z,Cash,Food,Lunch,dal fry and chapati,25.0,Expense,INR
2015-03-18T10:56:33Z,Cash,Food,breakfast,aloo paratha,20.0,Expense,INR
2015-03-18T09:25:24Z,Cash,Food,Milk,,26.0,Expense,INR
2015-03-17T16:21:18Z,Cash,Other,,laptop repair,450.0,Expense,INR
2015-03-16T21:30:08Z,Cash,Health,Hospital,dentist check-up,1000.0,Expense,INR
2015-03-16T16:38:08Z,Cash,Food,Tea,,20.0,Expense,INR
2015-03-15T18:39:12Z,Cash,Apparel,Clothing,altering,30.0,Expense,INR
2015-03-15T18:38:29Z,Cash,Food,Milk,shakti + bread,36.0,Expense,INR
2015-03-15T18:38:44Z,Cash,Other,,cycle air pumping,5.0,Expense,INR
2015-03-14T19:21:18Z,Cash,Apparel,Laundry,ironing,40.0,Expense,INR
2015-03-14T09:11:06Z,Cash,Food,Milk,,26.0,Expense,INR
2015-03-13T15:01:05Z,Cash,Transportation,auto,to office,10.0,Expense,INR
2015-03-12T00:00:00Z,Credit Card,Health,Hospital,root canal due,1900.0,Expense,INR
2015-03-12T00:00:00Z,Cash,Food,Tea,,30.0,Expense,INR
2015-03-11T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-03-11T00:00:00Z,Cash,Food,Tea,,8.0,Expense,INR
2015-03-10T00:00:00Z,Saving Bank account 1,Transportation,train,train - ddr to brc cancellation charges,11.8,Expense,INR
2015-03-10T00:00:00Z,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000.0,Expense,INR
2015-03-10T00:00:00Z,Saving Bank account 1,Transportation,train,train - brc to ddr cancellation charges,11.8,Expense,INR
2015-03-10T00:00:00Z,Cash,Transportation,Train,Place 0 to Bandra,20.0,Expense,INR
2015-03-10T00:00:00Z,Cash,Transportation,auto,Current Residence to Place 0,10.0,Expense,INR
2015-03-10T00:00:00Z,Cash,Transportation,auto,Bandra to Bandra terminus,20.0,Expense,INR
2015-03-09T00:00:00Z,Saving Bank account 1,Other,,Amazon prime,129.0,Expense,INR
2015-03-09T00:00:00Z,Cash,Other,,print out,6.0,Expense,INR
2015-03-07T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000.0,Expense,INR
2015-03-07T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR
2015-03-06T00:00:00Z,Cash,Transportation,auto,B45 to brc,10.0,Expense,INR
2015-03-06T00:00:00Z,Cash,Food,beverage,orange juice,25.0,Expense,INR
2015-03-06T00:00:00Z,Cash,Transportation,auto,to office,10.0,Expense,INR
2015-03-05T00:00:00Z,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000.0,Expense,INR
2015-03-05T00:00:00Z,Cash,Beauty,grooming,,40.0,Expense,INR
2015-03-04T00:00:00Z,Cash,Food,beverage,mosambi juice,25.0,Expense,INR
2015-03-03T00:00:00Z,Cash,water (jar /tanker),,water jar,108.0,Expense,INR
2015-03-03T00:00:00Z,Cash,garbage disposal,,,17.0,Expense,INR
2015-03-03T00:00:00Z,Cash,maid,,,333.0,Expense,INR
2015-03-03T00:00:00Z,Cash,Cook,,,1667.0,Expense,INR
2015-03-03T00:00:00Z,Cash,Health,Medicine,painkillers,82.0,Expense,INR
2015-03-03T00:00:00Z,Cash,Health,Hospital,root canal advance,3000.0,Expense,INR
2015-03-02T00:00:00Z,Cash,Food,Tea,,30.0,Expense,INR
2015-03-02T00:00:00Z,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR
2015-03-02T00:00:00Z,Saving Bank account 1,Rent,,,2833.0,Expense,INR
2015-03-02T00:00:00Z,Cash,Health,Medicine,painkillers,226.0,Expense,INR
2015-03-02T00:00:00Z,Cash,Health,Hospital,dentist check-up,300.0,Expense,INR
2015-03-02T00:00:00Z,Cash,Food,Lunch,canteen lunch,25.0,Expense,INR
2015-03-02T00:00:00Z,Cash,Transportation,auto,to office,10.0,Expense,INR
2015-03-02T00:00:00Z,Cash,Food,breakfast,2 uttapam,40.0,Expense,INR
2015-03-01T00:00:00Z,Cash,Food,fruits,bananas,20.0,Expense,INR
2015-03-01T00:00:00Z,Cash,Food,Dinner,At restaurant,80.0,Expense,INR
2015-03-01T00:00:00Z,Saving Bank account 1,Food,Lunch,chicken manchow soup,88.0,Expense,INR
2015-03-01T00:00:00Z,Cash,Food,Tea,,6.0,Expense,INR
2015-02-28T17:30:58Z,Saving Bank account 1,Salary,,From workplace ,49806.0,Income,INR
2015-02-28T11:33:42Z,Cash,Food,Milk,,26.0,Expense,INR
2015-02-28T17:48:39Z,Cash,Food,Lunch,chicken thali,55.0,Expense,INR
2015-02-28T17:48:39Z,Cash,Food,Tea,,20.0,Expense,INR
2015-02-26T20:06:17Z,Cash,Food,Tea,,6.0,Expense,INR
2015-02-26T20:06:17Z,Cash,Transportation,auto,office to vasna road,60.0,Expense,INR
2015-02-26T20:05:39Z,Cash,Food,Grocery,eggs,30.0,Expense,INR
2015-02-26T20:05:31Z,Cash,Food,Milk,,26.0,Expense,INR
2015-02-24T22:10:01Z,Cash,Food,Grocery,vegetable,160.0,Expense,INR
2015-02-24T05:47:03Z,Cash,Transportation,auto,ola auto - BRC to b45,66.0,Expense,INR
2015-02-24T05:46:53Z,Cash,Food,Tea,,10.0,Expense,INR
2015-02-23T21:15:40Z,Cash,Transportation,auto,Bandra to Bandra terminus,20.0,Expense,INR
2015-02-23T19:37:47Z,Cash,Transportation,Train,Place 0 to Bandra,20.0,Expense,INR
2015-02-23T18:39:59Z,Cash,Apparel,Footwear,shoe polish,20.0,Expense,INR
2015-02-23T15:43:13Z,Credit Card,Transportation,train,to and fro Mum to BRC,526.0,Expense,INR
2015-02-23T09:19:54Z,Saving Bank account 1,Other,,splitwise settlement,4118.0,Expense,INR
2015-02-19T20:52:01Z,Cash,Health,Health,face mask,45.0,Expense,INR
2015-02-19T20:51:37Z,Cash,Health,Medicine,koflet,34.0,Expense,INR
2015-02-19T11:38:58Z,Cash,Food,,milk 1lit ,60.0,Expense,INR
2015-02-17T08:20:06Z,Cash,Food,,dinner,227.0,Expense,INR
2015-02-16T11:38:58Z,Saving Bank account 1,Food,,kaju katli 250gm,249.0,Expense,INR
2015-02-16T10:18:40Z,Cash,Transportation,,local - Place 0 to Place 5 return,30.0,Expense,INR
2015-02-15T21:37:45Z,Cash,Household,,mixer repair,250.0,Expense,INR
2015-02-15T19:57:00Z,Cash,Other,,Internet renewal,500.0,Expense,INR
2015-02-15T19:55:31Z,Cash,Food,,pani puri,20.0,Expense,INR
2015-02-15T19:54:41Z,Cash,Transportation,,local - vadala road to Place 0,15.0,Expense,INR
2015-02-15T19:54:13Z,Cash,Transportation,,taxi - dadar to vadala road,34.0,Expense,INR
2015-02-15T08:40:26Z,Cash,Food,,tea,20.0,Expense,INR
2015-02-15T08:40:08Z,Cash,Food,,bread,15.0,Expense,INR
2015-02-13T09:08:59Z,Saving Bank account 1,Food,,chana chat + tea,21.0,Expense,INR
2015-02-13T09:08:59Z,Cash,Food,,milk half shakti,27.0,Expense,INR
2015-02-12T00:00:00Z,Cash,Food,,Kurkure,10.0,Expense,INR
2015-02-12T00:00:00Z,Cash,Food,,tea,12.0,Expense,INR
2015-02-12T00:00:00Z,Cash,Food,,tea,10.0,Expense,INR
2015-02-11T00:00:00Z,Cash,Food,,paneer 150 gm,54.0,Expense,INR
2015-02-11T00:00:00Z,Saving Bank account 1,Food,,bread pakoda + tea,26.0,Expense,INR
2015-02-10T00:00:00Z,Cash,Food,,grocery,60.0,Expense,INR
2015-02-10T00:00:00Z,Saving Bank account 1,Food,,tea + kachuri,18.0,Expense,INR
2015-02-10T00:00:00Z,Cash,Food,,tea,6.0,Expense,INR
2015-02-09T00:00:00Z,Cash,Food,,paneer,35.0,Expense,INR
2015-02-09T00:00:00Z,Cash,Food,,farsan + khari sing,150.0,Expense,INR
2015-02-09T00:00:00Z,Saving Bank account 1,Transportation,,train - brc to mmct,176.0,Expense,INR
2015-02-08T00:00:00Z,Saving Bank account 1,Food,,egg fried rice,86.0,Expense,INR
2015-02-08T00:00:00Z,Saving Bank account 1,Other,,deo and amul milk,371.0,Expense,INR
2015-02-08T00:00:00Z,Saving Bank account 1,Other,,Internet renewal,3400.0,Expense,INR
2015-02-08T00:00:00Z,Cash,Food,,tea + biscuits,30.0,Expense,INR
2015-02-07T00:00:00Z,Cash,Food,,tea,6.0,Expense,INR
2015-02-05T00:00:00Z,Cash,Food,,water jar,375.0,Expense,INR
2015-02-05T00:00:00Z,Cash,Food,,bhel,40.0,Expense,INR
